reviewID,predicted_label
76b0OKxipXA4gTyTN,0
V2mPuI8fJLoJ9ZQesRxc5A,0
CAw5l5R7Yyt9PUEHt1lzfw,1
PY9RzKwk6RW0DBuqCSwZ,0
0GzgZisQn3I_HGLCHhYnSg,1
LgQINSoIrxEEACkzxYc26g,0
fJc6YaY5QYocBFGZu7Qobg,0
zl9AUygOKJO_c6dxNyhq4g,1
sHMkmlZbSZ50lddxDuNfuQ,1
5xfs6dCfo1C8L64X1dQRPA,0
yFGe2M450oTTSZ-haI8Iyw,0
hQ0sgQBQKlFecI4XugcfoQ,0
DnS5KSEyVD2TZGOB4LXpPQ,0
AWHZprdit9KnlIVisb4jdw,0
DMETm2-HcuaiPOR3ud4Nng,1
HMAlX0dKNANr6-7GHpMJWg,0
kEapY3rk7mQWa-T4UOPoqA,0
Qg3p3Y6qv7VnEgS6bKL-,0
0zU-k4vgQYL7AWnI6HGzoA,0
vvY31JxsjEwz-g5MuGN3Mw,0
5wleo19_-nLP-gpxkpuzbg,1
Yflup7RY9IdRjytoLaNqWQ,0
OvBEg9mc2CSKTulsbWz8iA,1
s2fa9eS2OVSlyW-EIBXyhQ,1
XVDfJjtxq_CT5hvpPsfAog,0
2ZUkBTM0ZHzomHUZmDXf3g,0
iVv99WjLdHh2HP-h934FRw,1
VwOj5Ns2t-vO7edK31yvUQ,0
45EV0qcktBXWwGCqbjGOrw,1
UqtuYKwbgb3puM0XSVtPqA,1
NVXbU0THwLJX1O0bwU25mA,0
4WFTFwlQDLp-f9DcQFWbsw,1
ci0guqCPmwKpXhlH0wWbkw,0
aCTZ46sMLpJi6JL1JhOFQQ,0
QXJW0MfkuwaW8hgJMlF-cg,1
bPgLmxkKyp9031Pr4cee1g,1
YvR4hbEQECETlhjc6olGjw,1
T5MxEOw9veV8fdpGYJLqmQ,0
y13XMvM0Kxv7BF_vPAIg5Q,1
CLkrufNFAvxeW8kQnjinng,0
GkqlbKbwxaxLvPT_Ze0wdQ,1
zt0wwRq3GH5-bqTfVvxPew,0
TxEjO-mo0-d4q0dXieSwXQ,0
3PLBcbyp8zQarwcI1SB7hA,0
Xm4ot5Xxca8XQ6Vll2ugJw,1
Ceq9cs3DvXlDUcZPq8PooA,0
0ZombCrbnfOhtJ3c3UVNEw,1
jZ-nsJio4x5y4CUS33oEsA,1
BQtNHEeoZ4fJxuEaT1Cy5g,0
cT6ub8jk2TUmNXYct28Gyg,1
gudW-_Y-bTt5RTT7UcQ1LQ,1
zilj5vTQ5QFIU0IErRWmGA,0
syZXtWjNfyHuCrsnibbl9w,0
l74H10K29JhsAcGhIpi32w,0
eCau7fzGMty72yo-Ecvnvg,0
hlowvoN5rQk4fGTAdXd-YA,0
iisDwg07qcIU4UNKJiXtBQ,0
SNAC8IbtTjI2C0ig1hRdbg,1
C5bs9fTz5MVBl2TxN5V0fQ,1
qJXyBTcJ3D_cJqg6UULYWw,0
EnR0tLuSJVQY47eLxoRHQw,1
YdZS3QkpjgHU2zIJ_bqy_A,1
xqh9jEVJWrxoLQ-IVmDa4A,0
vOH9-_Nfn90k1uEQLd13Pw,1
0kkT4QOA2emSOrBb-sf80w,0
3mfpWj8rUMAsJBSoikMdjQ,0
qWrloFOkvv45DaOa5bzK4A,1
dovAyNFm3cHlwuFXyRJsVA,0
uJsGqpK-ji-mlOFQsWiiTQ,1
SkP55qEyMQce36MCPMeLsA,0
qt15j0g7tEeEogukuB9wew,1
6ZKY0UOWTv90cz87tHHViQ,1
FUKDNB4v-nv5d-wR-dhFhg,1
tgIIxzdsz7x4bUc71Bdvew,0
GDkmdjlPkbPSUtOrYPSHdA,1
NbrPu9_rckFybxLDou5pzA,0
5fgbf-WyYp1Vq7nhsOq3ig,1
ctx0Sv6sYXnrrBT9xxrCJA,0
cBbItUA-JU1CkfnILGJAQg,1
WaSYEKcN,0
T7SGVJ3CELLX1UNosbC7cQ,0
ma42AKjh3BMyglyxu2LAhQ,1
bNEurMrjcQSN-7PjV93xsQ,0
PJcOOjebn86geLXG2qPB_Q,0
lnZOy1fP4rOAq2ClduINkQ,0
i8q5Kuls9yt9So5tc51Skg,0
uLgqhddq2Qjlev4Ghus_xg,1
oaXAy2hRnSLEDEb1zaGZDw,0
jib71qDJv_XrcPXd57dyZw,1
52b8mtPhqt9zErBM4dSEwQ,1
3pCYb25sParrL7ChiP2RwA,0
vprQtfJ04D4N,0
9BMhpvgvhKJTiFUZAOO5Eg,0
eZajzRTG4su011pgC1J_sg,1
vNXyfUDByicr6rG3Z1uQ2w,0
yaLZ6VC7RDNeKwjmLE-mQg,0
HKh5yrYVWNVqclBGkhcvBg,0
uPJXN4sbWPO3dFoFnbUHTQ,0
HxamAO1RAijYXgVAfbM5Mw,1
glxHjJ_QiDa24zAgwz9e8A,1
1bgbKMIUfvzmG7T1pfDu-w,0
jHO207WK1tA,0
Euj9YR_Ixqwgc6PGTEt0xw,1
kv-flwZ_OX10umZFx61tTg,1
5SwIGjerYrDWg9pULGd3UQ,0
BiNLWnyXro34tIDJxTnHDQ,0
T5sNNfJc1zAGNyK8A6xthw,1
46gjxXgsTROWQtKNmL0h_g,1
cnIKHWYSRzFNg6VH6Pt9cA,0
TbeECu4CRFU_5HcKHyzhow,1
tcPlRBWgTxD2XZPoiY3YDA,0
mE3jW3xMPu3ED1nSSQCGWQ,1
Z2dUVwtaEzq5-2IGA_cc7Q,1
vnKsP5nxLsnlkq58-66-bg,1
CTFkTrvkT_emKDmPTyHgtg,1
EM01KHUbEt4vJBPS6nefCQ,0
QM7nxp-HxdqDk5GUh0WoSA,0
jaL4zkE2zNmszSwAng1Ttw,1
3wlgYcDAvz-u6gerXIBo3w,0
M79RauOmVaTdRx7OHlogaQ,0
M4QPDCFr_Aii5XxNypEglg,1
KIcpR,1
izqVIOv4ogTona-yNCV5Ng,0
t3dYxVgEAT7V_RqgcgJ6-g,1
asY9o31g7oSlJMO78J2epw,1
xZ6LUetdqWLEtc44cCRqIQ,0
HDfhT02Q5rFaOryi2AR8nA,1
ghI9ZO,0
Afq0KDUhc9C9rsRUvV0gGA,1
rwsjDHCeddfiRKNbGZ2hrg,0
45tYL5RWaSuxaeusMOymuQ,0
Yx5aVdEha4vJ,0
bLQo0bw72c-ex5,0
Dur7FNM7OmES5t0UtLBRjw,0
mBshuXr41oSZUXxogogZhg,1
6bYn_6E753RZp2K2Ml--zw,1
1-3UVWKBQdxsO9-B8PqssA,1
DKgx9tIL217NeY7XcBACrw,1
DchwPDxTXQTV4VHrmsxiVg,0
qpb9lmaVjbR4wJbFwEKhqg,0
3jwFgU51uPS5bFo1uVbOvg,1
IO-6EMbg-iq6btyUKpjxaw,0
kCVJhzsKMnOu_UBPvHhvaQ,1
fyR5LBPWod9jVeSmgs7WTA,1
H5aly6Bzh2LMtYxOEYdtOQ,0
Dww9NUjvOr8lYkszPCVAhQ,0
0jrC,0
r1yE3PSVTbk-XsUiaAL9AQ,0
tQ5aMC4K1U7WmFI4f1e-Yg,0
oC1hcTUBTfvkcIFmO8jSHQ,0
n7Y,0
UMJFDjzfpRTK,0
tIhqQfGsBMkpHFqEzGtaag,1
Zd9nGJoszkdT9kOizXObtw,1
2o0e13ye-3rDFv_neWn-1A,0
a3PlHMXaKnxqRrYSfmUHdg,0
XcUkNfyJR4mt_usufFwSRw,1
24y-z40s721aYHM8lhOJ9w,1
MrAE72dkjfv9XTV9cVKPyg,1
L-9LuNNKStJU-brvpa,1
3gLNVaOgLz7IHJBfM-xgoA,0
1zXoKVbI8p8ROazk649FzQ,1
MMUwegHs7AP8GGCdBdHEVQ,1
SDeKqiVj5NWCJEOul_snww,1
2AnYuOWgK84luMAG96STbw,1
1U1Fkh75b2jRVjBV2X-37A,1
IqeYYhRCv1GnXLXSte1T_w,1
mVOij92gzykMLpP7KiYirw,0
P-p06ylsRAFDiCa9iXD7FQ,0
qiEYw,0
kBgo2DkfaFSlCzdcO0sxZg,1
OGcJOUdJdzzlb1aiiP4Wzg,1
O0of7FAQt0g3Q1mv2Dbb,0
CYk4uhausYB0lyDh7A9ggw,1
INTL01yD015HOR5hlFI1bA,0
Nd0brh5QrA0MAt6xtcfmjg,1
QXZu4KomFVIA21pCEsDIIg,1
OcE2gBSB9w2rc8CgyV9Uqw,1
Rv9vsJzlH3cyE3cv0jaDuw,1
E1T03SbcKYaqUhJbePajkQ,0
keXm1hXcOoM3yToiQpzyww,0
xO,0
f6N0BmRcHwScF2dYAsYS-g,1
2NWbC_d-TvtnD2axuf5VKA,1
eJ8BYK0RQqtTmGtU3SIirg,0
nsNONDHbV7Vudqh21uicqw,0
3u,0
az7Av,0
P0yXD-IWjDGytV1Nd6ZcQQ,0
D7GHtq5MXj_Zb1KiXBOwfQ,1
tRq,0
m77JzIFyUfFvNBeGJEHavQ,0
XDfP05kbAPl-cX1vGM7CBw,0
XTX7TMmITbI2Q31nGqtHZg,0
Hi3ETQcPWRzSzNNqPN5nrA,1
pXUfpA5z8yqZd3SB0d8hhQ,0
-r00kburu2OgOxOlAmk3dA,0
mM44cB-52YoYNDCpiIK3HA,1
ZozQxnDU-UBYGtizY8Ts5g,1
9BVeSRw3_ygg0CTQLFxQIg,1
Bd5ORiIKFwYAwBPC1xOD5Q,1
n7Z2Gn_hHzjwNSgPLHZv4g,1
cl9jJZK0RrXRGQRq,0
XDwWfHwiuUb00aByy-cxvQ,0
eZ2g1rX9HvF2XwjMVMXiLg,1
a-Rf1BHFYmG7g9rF9n79uw,1
OshtuLW6INrbFgKJ9LCNcg,1
iUyCg15uZ9oim6GEIz73XA,0
Q2kCSNegkd65QvadnKdJFQ,0
qcW4ZHqPe6Wn8mqdUQ30pQ,0
ecaNl_CRfAeR4-53zUEP8w,1
n4R4zGSQqYiewr7mR-_2Xw,1
vJDl3BhoYKdFcN-YolJYoA,0
Ow-ZRj_05vHw_d1FF5xhdA,1
7pSL11I7eBp8Z-1IWLs6Ng,1
SdT04O8odImNM9HsevhEag,0
H2WU9GGEgOvBOv2P-NxWLw,1
9d6OG0VDwf2WqnyOI5B1Xw,1
CtF,0
JcbVqIh9oWc1anC5NW3kkg,0
UuX966Y5rAXYEBl9rHtDpQ,1
GYT2L1AVisZ8F2BMgO2YhQ,0
LSGTepwNvFVVazXye8OwNQ,1
Hw633lFbznPQjsx0qyfIQw,1
ZzmpFe3uzcpzMLR8Ncte7g,0
mWZ3GaeBdu1JtDCg_F-D7w,1
aYMIu4QFnUFGu5s7o2yN0Q,0
pd6,0
9KypD7JltPtkYMmYCCHOeA,1
don,0
D6xu3VwHVhIYm,1
UxvExCjLzwUmpFPe0r3jlg,0
uq4oYX7WcfsgZxSx1307Gg,1
Zk0-wvM40P8F7tSah2v61w,0
9Lxo_vcudppz5Kg1OrhgMA,1
6ifA4mAQ3dtz8ctr5eKwFQ,1
i3JISMlv2vronFAsJWYVdA,1
n4UEE_5_TnKjDd0BmnecuA,1
YxL-sRQ2HTwiFuipzSNOsw,0
mBs7K1yI4BaoOEQyh-Ldjg,1
rBMb2TA200UHm0bZgpEP4A,0
XyxdkgxftkhbjmiuI-1,0
Ft32raMU2_Qu9m0_1S0s9w,1
EuXL3Fqmo7YnXjcqef3oGQ,0
dGVsVP5iKP4W9-mcwiX2fg,1
6nb84EwNN8H8UfTuivEj0w,1
EtNdR6eN7GROKbscHzx7JQ,1
d8QTWQ6ZDhAs8T5ZRIseTw,0
xJEnPlIjGomP2kkbFka8Qw,0
v9yGEs6xv5D3cM1Kms7NpA,1
nK6vDEqtDdRW-4ADrV1ZiQ,0
7RDsfpgk9MXr4puowB-LdA,0
V4ZDrCxxTpk14EC7jRDd5g,0
SwkK1qqG-JtbnZb5KpP_gg,1
O1ER-iBudkwFeheqecGVpg,0
QcV3F0fQNDBVEfd-VVi3dg,1
mwGvjnbtq1F8EQFPN,0
MGuH68M-5SCrM5M4OuIq2A,1
QgIEGLxlhLIPCqZeplmsVA,0
a0aPw2xBbW8aRvKxBZUEDg,1
gxJw8jjh7Wogp3hYcGVmpQ,0
YOBODr4xRbLwEHoNYtLqDw,1
bg-yRB,0
nvxsyMoEFcUhj2_4p_pKUw,1
QPELuYXPr0sbAqLR0d5clA,0
ypuy3GIK0uWqIGySDPR63A,1
TxEuRRAqBXOJcEhDckmnCQ,1
U8QpUBYHg9ZSfsaACRCOEw,1
nK5r8a4K97qveUzDh8WSSQ,0
p2fmrUTeV2ALU6Ub5i2DCQ,1
BRSKHDS2Q0snHydXQTXbFA,0
B8WV7AjeqBY,0
dpNeBTlFHCph0lt8bav9Mw,1
xobMg6AOVLFFcR7oCscj6g,1
-6fsnalp4hfiuHRGUha9kA,0
emLVYT-LnCRZuzoOpCS3NQ,1
RVwuhitgN8ZRhJnBAtvtMQ,1
150IeZPmjuY89IXEDHVcOA,1
69hvBNwinb1W_yRJbMSA4Q,1
hBZZTwpXztJaJaLbjeQvJQ,0
tIaPwPjtdZSDM5PTMK4I-g,1
PEq584ri6kr8LYUlqOBkZw,0
1g5JGwP86ivmN3B32m2CLg,1
l5f9ne0juM9jajJAO5uQvQ,1
YdT9mI,0
pZQ-Bp8Hra3GF_5u-2b4fQ,1
AVdOsGDqMau2hEPsixRzfA,0
jUx94Hh0UPfXI1TwuPFLMA,1
EMum4s8GVpJIxTMEt7jYAg,0
2nNS2ZEIgmMN7dS,0
1s44c62mbQQcPCTYryu_HQ,1
RZXbnIdug84EY0tuJmr_pA,0
PUXIR5S-Fcj7QD1HID46Ig,0
laPkaTpZGtObj829ewwqaA,0
LXFrryHHxf4dZZvo8t0C0Q,1
P70lMXtLigOFY2l_ZHfYNQ,1
IW46gzs4FZbWhQsgrI2ftQ,1
fWjHGRSrSJBBwD7MhHlREg,0
vurMe7AWgqYvp3VufZUgtg,0
wE18z-CnFlysVEGnSofI7Q,0
FkXpr1ms8toOZ4sUWibPNA,1
9lvHTQ1dS3ajJaPUIY0AIQ,0
vR0SKIIfRVLX97ZKF79Dgw,0
6xyQqckpaJq9UtWdo,0
WqPthclDuubUDExxDGg-nA,1
QuvN2MY_g68e5ZlB7qq-4Q,1
8cMTp_9yC3jerTMvJvb21g,1
emqL90Qra8hzVIjI-3mEOQ,1
ehYQEtZ661sIzluahOA9Mw,1
vNWeCWKAonz9c-5mnQ6U-A,0
JH3rfRQnrlDP1g8n5W86Jg,1
FNPL16hZGGy7GVrMpLgIhA,1
XImvzIcci0lMGsko3--k-A,1
2W3H6jzwKIiDox_m09xcrQ,1
1dkca5SAD8Wkym0xALAeFg,0
mUm6UUm5rp3ByvEYhYQFug,1
V4CRCok0BsrCtr6p9xkMCg,1
evpVLqpCYsUFxcWEmPNi3A,1
cMVw6mddYS-rJZl8CX5u0A,1
C2NR04hx3RDNGo58OCxHMw,0
74yWcha,0
e0gDyK9ljzCMGAKPKtn2Gg,1
Wz,0
2eAgiGfBrwg8n51MuXUnIA,1
4gcH7UK70rNJV3XnZQYeRA,0
J7rxB2CKVPejGaC2ZESU_A,1
DQvumUP2mouV2APn7UvG_g,1
V5xdHR1o8NQQKlifmYRzjQ,1
aUdY4_QvkyvvhQy9ibgMRQ,1
VjUjo5FB_d0g6U4eSr2Y2A,1
tOOo6vct5tBnirjUKtH1KA,1
kk6PK83Nhp_7fToBgEcgwA,1
vvIdDbpsgFv-iPPsX2X4KA,1
X3G9TdtAD3aK2n9P1Lz,0
L6Uu1rLi,0
E6NcwEj1KdbtCSf8w-f_sA,1
0NYscxMOKvZWorwhwxsRnQ,1
6WnZeNlUUThR9-DDgipnCg,1
abko9QI,0
3EjHdW8C72m-XuQO4WmM8A,1
53T94guk-dhsBMLnSh_ewA,1
1PwofDYD5Ft7pAw4nd7gOQ,0
c873qXaH6Oqz0BklQDkO3g,0
dpKTFg65wNZqJHPbHl54BA,0
WyzPhLWL_oH0kelzrKwnYg,1
UTKTQVhlNTQDfrqnqqRndw,0
I6JhaXIO5Z9U155LtyboYw,0
nHeIeODKJgbHeJa-UGis8g,1
7sbMLy5tOsRR1DJzibkh3Q,1
rOuM9wOF0dTarotGwj8Rbw,1
gUcXxCjqK7IGByVsRBwKgQ,0
AzlOWhAao6eKIWhHTm3nfQ,0
OB_b9f1MeUXvg257PYHnAg,1
bszVJ9Wsuqtqs8BHquR7qA,1
gjMWmdgLN50PAE6UEcmmBQ,1
QrC34RuRjnLHskhSmuVuxg,0
aVaOod1yo1njJPQ81Wx9fw,0
yVR1cWHrPT2fgUgueF7qAg,1
gkDVJyRp5fyYfzMOmOFGKw,1
tpo6ynmXjsawRIPSnwhEVg,1
2UEf8f-VxbNA0Vg-PTQPNg,0
43SLouVAwi1XFP-abOMFCA,1
diFTYYjrytCb6GM3yK53rA,0
Asa,0
9K5KDx0LJkEH9Ln4eD8FZg,0
jlV2i,0
l0QVr3AHqKmA2zyC2sQ3AA,1
B6Ss,0
FWf,0
aOn6U,0
NY__R0St0nDIBTjbgw1vaA,1
IQIj8EPCsbnN0ljB4GqZWA,1
xB9OXObf8BeiS6qLTtPxAQ,0
Kqyw4VmNBCti_Fmz1WRXWw,1
7vrn048hq1dN70dB8HvWHQ,1
K7ymc-ekZoM_cYbEMcVHCw,1
P0Tk1ZyShnB79Sc8rJzb9g,1
y14OgwndSIvY-gSlAY8qvQ,1
3a542vt4GoGJbjV_OfOFWQ,1
yKxf2NIwnD4Bpr5A1HopNQ,0
ZtUzca8o4lNVVEXeLntHIw,1
vs7q1kZS1,0
bIUvYTVK0O8k7Ca5tEOG8A,0
abwiwHupVJHeTonWbRvIjQ,0
WNPX1sX,0
HT21MQlr1MPCEttnKeRVUA,1
n0JScI4,0
RKTPVpEVoqaTv,1
u5qPoclAYBCofUbd9FAV8g,1
CaS8ilmVHgOESx0IT1E3,0
M9qkMFK1OZSC-Q5SwHIjiA,1
lBhsKdNNBEPxwHyuMs_X9g,0
XFcpc2WA74jwU2ZeJ,0
ZNUMsLkgHjqv4cFLfU,0
88dLaBPyS4mPO52d9fN2PQ,0
HMBYUn3vexdds-6a1A,0
0a3k5wKoqBGBPbmbd2l4hA,0
QDsEKYqwSX3emxwjmoueJg,1
6u,0
OE6iXSMAbZnFAZAHscJ,0
DvQKgXq1hPhe2r1My71oBA,1
D5kBHitvmAjR75his9XMiA,0
l9r0IuTFhDzdDyIxHcmQUA,0
8MQIy7pKd7-Hq1ZHaM6WRg,1
y2XWGAZoXeFIyAPKnWOB1A,1
hgmiDz3x7ezEVdO43-hhOQ,1
-pXRempNdyHhEFr8nqIV,0
OSiO98WbZa0mEzZTX4gkzQ,1
vADoYa1UysLghzj1ahS_bw,1
_F6gudyET1JZZ6QoqKt69A,1
PUMJNcfkBoSz4rDvpZWDxg,0
_ZH2Osi3gBeMLSSo92WrDw,1
JAVRDMQQ7-bcC9fGa9nenA,1
0GyRanpdr-jYseyLoOk0YA,1
pZJgHyuMr4WO_RO704rh4A,1
vsuANHFQAm5AuO5PEwRNbg,0
-568QkbixaHfXUwgc7Rlaw,0
ueCeLVQvMSar,0
pio4xACUUQ0MebQA-Wvd-A,0
z2PgVwn49ANmseVQTjSMvw,0
ncBUeI_Rrpc1V6QYa3Vltw,1
TLZOtw3YBliFj8SVvpyCVw,0
RGCu0CDlWtG5geEBs_rwyQ,1
Yf8wXGF4sEtErDFiNs,0
qdFigllqOBXCOndg2fZwtQ,0
F-d,0
hL6Wfq,1
YKRA5WRbSwuf1pnucutKKQ,1
Mik_iq3iI4xRa8G5TT2XMg,1
iyulzIpRoXKrb2rpAdPvmg,0
IsuH249hBEoTMEFf2BkKZg,1
Ij0wDKvdMnQ2PnpVO89Zdw,1
JtuTsdrAM2,0
JFtzHmH4kIBmwG13vZ4yug,1
htt3dQnR0z55un5gOOfCPw,0
-xzHwvGl,0
N6kd-nV4zIZqnNaMlc,0
bY8J,0
khk-xOwzgLYn0o2u3pwTTQ,1
y9aeTZ-LKby6ayjzjOtW6w,0
Oy7x9JRJf-7DBv_gQCbi2Q,1
Rp3P6Q3_M3tyY-SdzRIbqA,1
JvrVfttRp5acLem2yLz57w,0
ozcIIpRSZsa98orAVHeN7g,1
DsQdCaq4GimRDcigCeIdsw,1
kjWUjPDKVxJv7fMyM1iOxQ,1
Q2q_Z_9AYmGIRHozARCx0g,1
8rsU3h0Oh3b3Cq94b1MaTA,0
E1j9zN6fw685rOEBuUjBVw,1
uhYEd0ZOh0MzZmf0ghsxTA,0
ElxnoujSgAfSh7V_QkCpwQ,1
Z0L6NVQSULqFDCZ8hl6jNA,1
y_TTqDsoi4Lvo4PkT3leow,1
RXBZeYAGt1BVllRYhIm0oA,1
Y9J,0
6c5qxK9MjEEbyflGO_kmTA,0
nAkKNReOfuAd6egmQLsVew,1
6EhBRwCdkSg1TIKoeLWFVw,1
gCxg-zBMVOxBuBNyYU11Yw,0
p2VgleWZg9HqXw1nPNGzOQ,1
EG0mpYEp3ZGpgBK1hMpFsw,0
IYwg46n63fP-0v1EjpR5aQ,0
u622mkYoRAITKNWnMv9BXA,1
OUEp6hdVDbP605KyC5h8PQ,0
hYPGQ-SqV0ZRvZ-xAl-42g,1
jYh-Po3gAaLwTpsMuIWyGw,0
noxruks-Rep2sjuKjrVQPQ,1
1xC7vzuP0xU7Xde3pUy_fg,1
XnAk,0
dg84uwmB2wtTiwdYN1mJsA,0
IZzD23y0xGx0FtL-HK5rrw,0
aKL-eIEq1z29BicFFVwmvA,0
yhk2KRwOLdEXE7BYQ1DyOA,1
Y-zpgMQJI5MjkGbcR-TD_w,1
_7t3twnCJUSMV7rWryPa6A,1
zszzTsp2BJc-ok7veAYLow,0
PsGTC4l4j2J2U8ThjLGZNg,1
XvigrtrFOwqVaCh,0
xZwKPforSAOqFxTGzeZ1bA,0
P9Ske3htDM3FEq858Zm5YQ,1
V9nfxzGl8M3sQzFqYxELIA,0
IKtucEQPBIsAtW0oEFjSuQ,1
F8jWfHKUF_gJd1vIBd1eXw,1
dEJ2xD1eMP5KmEwRjFgNpQ,0
gcQHVsGgKOAXAwiEOJze8A,0
5C5GKqC4bDG8Eg,1
rBdKc54O8B1nQtY9IhlWPw,0
bAAthHLtwTpNY7xpY26rcQ,0
YhZMfAd8yXrmErFIl-WfkQ,1
l5OheuJAiwx75afc1TIpKQ,1
I45paevMc4VR37jHymg4qQ,1
g5s-30qC1Vz1bXbyfwU1OA,0
o48zhF6ZgHieY,0
jYPIlmNK7R8PNRkE5gyOaw,1
EBhD1SlS1kDVvKnvRbpXrg,0
msY2S-WDw1qFZAMCeHUYkw,0
SVNsRgpKGek8k5JKzuOMeQ,0
DjyP-_a47W5QVTd4qrFwRw,1
QB_9Qq-5A4oS5X8889dzig,1
eS1QI6,0
_85NBUPiqngmvdfb2Ujc-A,1
-WEhejHSakYpvCZK2xqsaQ,0
a4EH1WA7HoDGNi__sItpKw,0
GV0yWvjkzc3ky-MnvPSkYQ,1
uR3ADYuk-aSs5ev-O4b5KQ,0
USq7RmktgCI96jcXOp2w2g,1
DnLhL5xDfhj1qji3jXTxSQ,1
9AcHcldDE4l7K,0
98xMEEZ1v4GYQh58zB5nCg,1
CIZv5QhNX6yzJQFUscPX-A,1
8uS-YnXVN9UCxyHOjOVbug,1
RUFd8FNpAVLahQGJk2T4Iw,1
RQXte9qsUvihIjKouPBd1g,0
sUoQSYpvIHN4rewgU6yENA,1
WlP3N-CWXX5PAr3La9QylQ,1
VfcQKHDRdmGZ2X6wBJOrrw,0
Jy8aFgefj6G8jZuEQ9y,0
TUzAst--3xM5dO9Btd--hw,0
p8cBi6KC5h-jXEagbRACVA,1
CY1cJ_o048LIYm3A6axTMA,1
nDfitTGmn_kiqBhhyCXTog,1
13c95Lfw9z-Oht7bK2Q2kA,1
lRZbVh1UaUI3odovKJpZOg,0
LBQAWuGOOoTU3UiSLGdgYg,0
LXMC8BVr8WJ_CsG2dbaNoA,1
dPfQTGxVLA554LzRxSyFNw,0
d7VgDhpWPhAYQz-yzi4Xhw,0
1ldz3UWDKBqLIBQ-7d3KfA,1
NrMCh_ZtLtKHBzwk2LMoyw,1
GBeC7u67W2cGdV5xuR2mAQ,1
HZSc,0
Qgjm22TKH0Uo9ColIjFehw,1
TuGOUfkckhOcEZibawQzcg,1
G99TJ6SXxZtqolFe5OVlTg,1
UIfqQbyPFSm4vXYVeYyrIQ,0
ARcJRH1elACfHmI4tRQbDQ,0
WTWgx80fsrzbRz-Z-M90kQ,1
LZ8QASulSqoSUUMFB,1
WJzfLJyrWefcVRoYAc7b6A,1
kVPXag7hPfcJNCld24dGaQ,0
gyhyihl9jnDGM88Bg1GgtQ,0
Nn-fpDyl2hfqxbanT15k2Q,1
14yH0pFfQUA0cTQgeWXrxQ,0
Y13jWgXADfdd4SvTdKQnxA,0
TeD7nnZZlN61FRy4d3eT2g,1
Sha0z-iNitffC_YEZBlL2w,1
B2OrEYrB8dZcedKRhxsKEw,0
wn_IUzGBRvVI_QY13Fe8vQ,0
TibCElVTZzoYlh99qIL4Eg,1
korTIkt-7MOlB,0
Vgma1C2PaQRrtekG0Zm8Jw,0
slNrt5J1h5fAgQRE3DaL7g,0
6sZSOh3,0
l-FHWNUxU207uxKGz2LWsg,1
c72OOQ8LaFq9bHpRCVGQ8A,1
_W7o4A4jrLjK5Ew9FHvhcQ,1
z6QmKyWMFF_wCxEM-9GpKg,0
o38_MHTaDhiTHD3MBie24A,1
xUnFElvccghpEgDTXD2j8w,0
rrIecNZ8FVjoiU6OhpOVZg,1
MRE9n7oDZ8TEsscGQ35Z9A,1
3TWDuMy0hBVRFuKDcZn_mA,1
SmNqyYiwOB5o5kK2evAwDQ,0
qp2I8IPFNJxC5WyX6dy3AA,1
dxty5SQlejnqU9x8mzsgGg,1
Ko1s7jjIWn4fZEdCHS1vNQ,1
cGdSMegeSAJGfGOVBx1yxg,0
wjpB9cP-kDpuUbsxorsWjg,1
Z4B47DuQpZLOt5TvS4N3BQ,0
aQoyYnL0PWRo7Dkauk9OMQ,0
Bl5-fMwvc-AR5KOYZqdh6A,1
HyiqkPYgtBFbJHzIhYWASA,1
mLie98XPB7VBvXHnIDpi6Q,0
1F1b6ZNllHUKGk9vBv76oA,1
z-GXeDpCfxJYoE7vaVIv9A,0
JnC4LXTGpbezqRI2CMBAkw,0
PydyUnDPo77lUgRLIwiylQ,0
Ih-6JTJEKBw2zvjKBy0jlA,1
Rfe5p9tGL2hf2K-mHvfrkQ,0
YLbxmApIz-rz4ZgVZKLXVw,1
sbR3FfeU81qeHto-pgzcGQ,1
lFTRQ5CP7Bpukzhms3uxjw,0
fcruW3FEPnsde8DS4MigBw,1
jfn3kknSXnF9usIQxf-bfg,1
2bpwizu422-4D4zcS02Hbg,0
Z8btsCNH,1
Lh2KWUlddl0ULRkOJECKyg,0
5iAaRPPZnhkIx0jUBYcwKA,1
jqKZzN-J2urf7SIh1m5AvA,0
nTc,0
bTPRRVBbdUntekD3KRPYCg,1
92EPagJWafqSHGgccjbaaQ,0
Wkd0d,0
KP_MkhmKiyZEPYbl5kSqjA,1
p16GILQeLoDEQzqQ5OGVwg,1
RO1k09Imxd2DPun9685kxw,1
oE8TZxQfK3hfXAfvtjex_w,1
JWXX38uSZIxpXeqUyUtboQ,0
6Mkdn7jJKq6LDsGSxVabqg,0
cqcGDHlW08JlqKpmLgz8AA,1
ic6mMOyc8BidGq4gznQZxw,0
hgKfitn9QCNyuhDTboHraA,0
mP86vZlLhxDuWB9iVB78Yw,0
udW-THovNswDIOHPpJS8Vg,1
gJZJLgP_d2Lm187TD-0ulw,1
tdIBVBFytc0qPsHtoOsMaQ,1
hvRnPJhv2YAHXp-5E_SlCA,1
MBQTa3mpJzpll2g7vfC9Vw,0
pcbKuENbe2PO0lPrvBI0Zg,0
7748okR4ecZFP0iPsSGjWw,1
JmoYefc-d53zj9C-3ENc-w,0
x9oGJwY250FP5Xach25Acw,1
